profile,condensation_edge_id,from_component,to_component,source_edge_count,edge_type_counts_json,source_edge_ids
end_product_dependency_profile,1523,scc:0646,scc:0667,1,"{""theme_base_vein_config_present"":1}",2442
end_product_dependency_profile,1524,scc:0646,scc:0673,1,"{""theme_base_vein_config_present"":1}",2443
end_product_dependency_profile,1525,scc:0646,scc:0674,1,"{""theme_base_vein_config_present"":1}",2444
end_product_dependency_profile,1526,scc:0646,scc:0675,1,"{""theme_base_vein_config_present"":1}",2445
end_product_dependency_profile,1527,scc:0646,scc:0676,1,"{""theme_base_vein_config_present"":1}",2446
end_product_dependency_profile,1528,scc:0646,scc:0677,1,"{""theme_base_vein_config_present"":1}",2447
end_product_dependency_profile,1529,scc:0647,scc:0078,1,"{""theme_water_resource"":1}",2460
end_product_dependency_profile,1530,scc:0647,scc:0667,1,"{""theme_base_vein_config_present"":1}",2450
end_product_dependency_profile,1531,scc:0647,scc:0669,1,"{""theme_rare_vein_config"":1}",2458
end_product_dependency_profile,1532,scc:0647,scc:0671,1,"{""theme_rare_vein_config"":1}",2459
end_product_dependency_profile,1533,scc:0647,scc:0673,1,"{""theme_base_vein_config_present"":1}",2451
end_product_dependency_profile,1534,scc:0647,scc:0676,1,"{""theme_base_vein_config_present"":1}",2454
end_product_dependency_profile,1535,scc:0647,scc:0677,1,"{""theme_base_vein_config_present"":1}",2455
end_product_dependency_profile,1536,scc:0647,scc:0678,1,"{""theme_base_vein_config_present"":1}",2456
end_product_dependency_profile,1537,scc:0647,scc:0680,1,"{""theme_rare_vein_config"":1}",2457
end_product_dependency_profile,1538,scc:0648,scc:0078,1,"{""theme_water_resource"":1}",2470
end_product_dependency_profile,1539,scc:0648,scc:0667,1,"{""theme_base_vein_config_present"":1}",2461
end_product_dependency_profile,1540,scc:0648,scc:0669,1,"{""theme_rare_vein_config"":1}",2468
end_product_dependency_profile,1541,scc:0648,scc:0671,1,"{""theme_rare_vein_config"":1}",2469
end_product_dependency_profile,1542,scc:0648,scc:0673,1,"{""theme_base_vein_config_present"":1}",2462
end_product_dependency_profile,1543,scc:0648,scc:0674,1,"{""theme_base_vein_config_present"":1}",2463
end_product_dependency_profile,1544,scc:0648,scc:0675,1,"{""theme_base_vein_config_present"":1}",2464
end_product_dependency_profile,1545,scc:0648,scc:0676,1,"{""theme_base_vein_config_present"":1}",2465
end_product_dependency_profile,1546,scc:0648,scc:0677,1,"{""theme_base_vein_config_present"":1}",2466
end_product_dependency_profile,1547,scc:0648,scc:0678,1,"{""theme_base_vein_config_present"":1}",2467
end_product_dependency_profile,1548,scc:0649,scc:0078,1,"{""theme_water_resource"":1}",2479
end_product_dependency_profile,1549,scc:0649,scc:0671,1,"{""theme_rare_vein_config"":1}",2478
end_product_dependency_profile,1550,scc:0649,scc:0677,1,"{""theme_base_vein_config_present"":1}",2476
end_product_dependency_profile,1551,scc:0649,scc:0678,1,"{""theme_base_vein_config_present"":1}",2477
end_product_dependency_profile,1552,scc:0650,scc:0667,1,"{""theme_base_vein_config_present"":1}",2480
end_product_dependency_profile,1553,scc:0650,scc:0670,1,"{""theme_rare_vein_config"":1}",2488
end_product_dependency_profile,1554,scc:0650,scc:0673,1,"{""theme_base_vein_config_present"":1}",2481
end_product_dependency_profile,1555,scc:0650,scc:0674,1,"{""theme_base_vein_config_present"":1}",2482
end_product_dependency_profile,1556,scc:0650,scc:0675,1,"{""theme_base_vein_config_present"":1}",2483
end_product_dependency_profile,1557,scc:0650,scc:0676,1,"{""theme_base_vein_config_present"":1}",2484
end_product_dependency_profile,1558,scc:0650,scc:0677,1,"{""theme_base_vein_config_present"":1}",2485
end_product_dependency_profile,1559,scc:0650,scc:0680,1,"{""theme_rare_vein_config"":1}",2487
end_product_dependency_profile,1560,scc:0651,scc:0078,1,"{""theme_water_resource"":1}",2498
end_product_dependency_profile,1561,scc:0651,scc:0667,1,"{""theme_base_vein_config_present"":1}",2489
end_product_dependency_profile,1562,scc:0651,scc:0669,1,"{""theme_rare_vein_config"":1}",2496
end_product_dependency_profile,1563,scc:0651,scc:0671,1,"{""theme_rare_vein_config"":1}",2497
end_product_dependency_profile,1564,scc:0651,scc:0673,1,"{""theme_base_vein_config_present"":1}",2490
end_product_dependency_profile,1565,scc:0651,scc:0674,1,"{""theme_base_vein_config_present"":1}",2491
end_product_dependency_profile,1566,scc:0651,scc:0676,1,"{""theme_base_vein_config_present"":1}",2493
end_product_dependency_profile,1567,scc:0651,scc:0677,1,"{""theme_base_vein_config_present"":1}",2494
end_product_dependency_profile,1568,scc:0651,scc:0678,1,"{""theme_base_vein_config_present"":1}",2495
end_product_dependency_profile,1569,scc:0652,scc:0667,1,"{""theme_base_vein_config_present"":1}",2499
end_product_dependency_profile,1570,scc:0652,scc:0668,1,"{""theme_rare_vein_config"":1}",2507
end_product_dependency_profile,1571,scc:0652,scc:0670,1,"{""theme_rare_vein_config"":1}",2508
end_product_dependency_profile,1572,scc:0652,scc:0673,1,"{""theme_base_vein_config_present"":1}",2500
end_product_dependency_profile,1573,scc:0652,scc:0674,1,"{""theme_base_vein_config_present"":1}",2501
end_product_dependency_profile,1574,scc:0652,scc:0675,1,"{""theme_base_vein_config_present"":1}",2502
end_product_dependency_profile,1575,scc:0652,scc:0676,1,"{""theme_base_vein_config_present"":1}",2503
end_product_dependency_profile,1576,scc:0652,scc:0677,1,"{""theme_base_vein_config_present"":1}",2504
end_product_dependency_profile,1577,scc:0652,scc:0680,1,"{""theme_rare_vein_config"":1}",2506
end_product_dependency_profile,1578,scc:0653,scc:0100,2,"{""theme_gas_resource"":2}",2365|2366
end_product_dependency_profile,1579,scc:0654,scc:0667,1,"{""theme_base_vein_config_present"":1}",2509
end_product_dependency_profile,1580,scc:0654,scc:0670,1,"{""theme_rare_vein_config"":1}",2518
end_product_dependency_profile,1581,scc:0654,scc:0673,1,"{""theme_base_vein_config_present"":1}",2510
end_product_dependency_profile,1582,scc:0654,scc:0674,1,"{""theme_base_vein_config_present"":1}",2511
end_product_dependency_profile,1583,scc:0654,scc:0675,1,"{""theme_base_vein_config_present"":1}",2512
end_product_dependency_profile,1584,scc:0654,scc:0676,1,"{""theme_base_vein_config_present"":1}",2513
end_product_dependency_profile,1585,scc:0654,scc:0677,1,"{""theme_base_vein_config_present"":1}",2514
end_product_dependency_profile,1586,scc:0654,scc:0679,1,"{""theme_rare_vein_config"":1}",2516
end_product_dependency_profile,1587,scc:0654,scc:0680,1,"{""theme_rare_vein_config"":1}",2517
end_product_dependency_profile,1588,scc:0655,scc:0100,2,"{""theme_gas_resource"":2}",2519|2520
end_product_dependency_profile,1589,scc:0656,scc:0078,1,"{""theme_water_resource"":1}",2530
end_product_dependency_profile,1590,scc:0656,scc:0667,1,"{""theme_base_vein_config_present"":1}",2521
end_product_dependency_profile,1591,scc:0656,scc:0669,1,"{""theme_rare_vein_config"":1}",2528
end_product_dependency_profile,1592,scc:0656,scc:0671,1,"{""theme_rare_vein_config"":1}",2529
end_product_dependency_profile,1593,scc:0656,scc:0673,1,"{""theme_base_vein_config_present"":1}",2522
end_product_dependency_profile,1594,scc:0656,scc:0674,1,"{""theme_base_vein_config_present"":1}",2523
end_product_dependency_profile,1595,scc:0656,scc:0675,1,"{""theme_base_vein_config_present"":1}",2524
end_product_dependency_profile,1596,scc:0656,scc:0676,1,"{""theme_base_vein_config_present"":1}",2525
end_product_dependency_profile,1597,scc:0656,scc:0677,1,"{""theme_base_vein_config_present"":1}",2526
end_product_dependency_profile,1598,scc:0656,scc:0678,1,"{""theme_base_vein_config_present"":1}",2527
end_product_dependency_profile,1599,scc:0657,scc:0667,1,"{""theme_base_vein_config_present"":1}",2531
end_product_dependency_profile,1600,scc:0657,scc:0669,1,"{""theme_rare_vein_config"":1}",2538
end_product_dependency_profile,1601,scc:0657,scc:0670,1,"{""theme_rare_vein_config"":1}",2539
end_product_dependency_profile,1602,scc:0657,scc:0673,1,"{""theme_base_vein_config_present"":1}",2532
end_product_dependency_profile,1603,scc:0657,scc:0675,1,"{""theme_base_vein_config_present"":1}",2534
end_product_dependency_profile,1604,scc:0657,scc:0677,1,"{""theme_base_vein_config_present"":1}",2536
end_product_dependency_profile,1605,scc:0658,scc:0667,1,"{""theme_base_vein_config_present"":1}",2540
end_product_dependency_profile,1606,scc:0658,scc:0670,1,"{""theme_rare_vein_config"":1}",2549
end_product_dependency_profile,1607,scc:0658,scc:0673,1,"{""theme_base_vein_config_present"":1}",2541
end_product_dependency_profile,1608,scc:0658,scc:0674,1,"{""theme_base_vein_config_present"":1}",2542
end_product_dependency_profile,1609,scc:0658,scc:0675,1,"{""theme_base_vein_config_present"":1}",2543
end_product_dependency_profile,1610,scc:0658,scc:0676,1,"{""theme_base_vein_config_present"":1}",2544
end_product_dependency_profile,1611,scc:0658,scc:0677,1,"{""theme_base_vein_config_present"":1}",2545
end_product_dependency_profile,1612,scc:0658,scc:0679,1,"{""theme_rare_vein_config"":1}",2547
end_product_dependency_profile,1613,scc:0658,scc:0680,1,"{""theme_rare_vein_config"":1}",2548
end_product_dependency_profile,1614,scc:0659,scc:0667,1,"{""theme_base_vein_config_present"":1}",2550
end_product_dependency_profile,1615,scc:0659,scc:0668,1,"{""theme_rare_vein_config"":1}",2557
end_product_dependency_profile,1616,scc:0659,scc:0669,1,"{""theme_rare_vein_config"":1}",2558
end_product_dependency_profile,1617,scc:0659,scc:0671,1,"{""theme_rare_vein_config"":1}",2559
end_product_dependency_profile,1618,scc:0659,scc:0673,1,"{""theme_base_vein_config_present"":1}",2551
end_product_dependency_profile,1619,scc:0659,scc:0674,1,"{""theme_base_vein_config_present"":1}",2552
end_product_dependency_profile,1620,scc:0659,scc:0675,1,"{""theme_base_vein_config_present"":1}",2553
end_product_dependency_profile,1621,scc:0659,scc:0676,1,"{""theme_base_vein_config_present"":1}",2554
end_product_dependency_profile,1622,scc:0659,scc:0677,1,"{""theme_base_vein_config_present"":1}",2555
end_product_dependency_profile,1623,scc:0659,scc:0678,1,"{""theme_base_vein_config_present"":1}",2556
end_product_dependency_profile,1624,scc:0660,scc:0100,2,"{""theme_gas_resource"":2}",2367|2368
end_product_dependency_profile,1625,scc:0661,scc:0086,1,"{""theme_gas_resource"":1}",2369
end_product_dependency_profile,1626,scc:0661,scc:0100,1,"{""theme_gas_resource"":1}",2370
end_product_dependency_profile,1627,scc:0662,scc:0086,1,"{""theme_gas_resource"":1}",2371
end_product_dependency_profile,1628,scc:0662,scc:0100,1,"{""theme_gas_resource"":1}",2372
end_product_dependency_profile,1629,scc:0663,scc:0667,1,"{""theme_base_vein_config_present"":1}",2373
end_product_dependency_profile,1630,scc:0663,scc:0673,1,"{""theme_base_vein_config_present"":1}",2374
end_product_dependency_profile,1631,scc:0663,scc:0675,1,"{""theme_base_vein_config_present"":1}",2376
end_product_dependency_profile,1632,scc:0663,scc:0676,1,"{""theme_base_vein_config_present"":1}",2377
end_product_dependency_profile,1633,scc:0663,scc:0677,1,"{""theme_base_vein_config_present"":1}",2378
end_product_dependency_profile,1634,scc:0663,scc:0680,1,"{""theme_rare_vein_config"":1}",2380
end_product_dependency_profile,1635,scc:0664,scc:0667,1,"{""theme_base_vein_config_present"":1}",2381
end_product_dependency_profile,1636,scc:0664,scc:0668,1,"{""theme_rare_vein_config"":1}",2389
end_product_dependency_profile,1637,scc:0664,scc:0673,1,"{""theme_base_vein_config_present"":1}",2382
end_product_dependency_profile,1638,scc:0664,scc:0674,1,"{""theme_base_vein_config_present"":1}",2383
end_product_dependency_profile,1639,scc:0664,scc:0675,1,"{""theme_base_vein_config_present"":1}",2384
end_product_dependency_profile,1640,scc:0664,scc:0676,1,"{""theme_base_vein_config_present"":1}",2385
end_product_dependency_profile,1641,scc:0664,scc:0677,1,"{""theme_base_vein_config_present"":1}",2386
end_product_dependency_profile,1642,scc:0664,scc:0679,1,"{""theme_rare_vein_config"":1}",2388
end_product_dependency_profile,1643,scc:0665,scc:0078,1,"{""theme_water_resource"":1}",2399
end_product_dependency_profile,1644,scc:0665,scc:0667,1,"{""theme_base_vein_config_present"":1}",2390
end_product_dependency_profile,1645,scc:0665,scc:0669,1,"{""theme_rare_vein_config"":1}",2397
end_product_dependency_profile,1646,scc:0665,scc:0671,1,"{""theme_rare_vein_config"":1}",2398
end_product_dependency_profile,1647,scc:0665,scc:0673,1,"{""theme_base_vein_config_present"":1}",2391
end_product_dependency_profile,1648,scc:0665,scc:0674,1,"{""theme_base_vein_config_present"":1}",2392
end_product_dependency_profile,1649,scc:0665,scc:0676,1,"{""theme_base_vein_config_present"":1}",2394
end_product_dependency_profile,1650,scc:0665,scc:0677,1,"{""theme_base_vein_config_present"":1}",2395
end_product_dependency_profile,1651,scc:0665,scc:0678,1,"{""theme_base_vein_config_present"":1}",2396
end_product_dependency_profile,1652,scc:0666,scc:0667,1,"{""theme_base_vein_config_present"":1}",2400
end_product_dependency_profile,1653,scc:0666,scc:0668,1,"{""theme_rare_vein_config"":1}",2408
end_product_dependency_profile,1654,scc:0666,scc:0670,1,"{""theme_rare_vein_config"":1}",2409
end_product_dependency_profile,1655,scc:0666,scc:0673,1,"{""theme_base_vein_config_present"":1}",2401
end_product_dependency_profile,1656,scc:0666,scc:0674,1,"{""theme_base_vein_config_present"":1}",2402
end_product_dependency_profile,1657,scc:0666,scc:0675,1,"{""theme_base_vein_config_present"":1}",2403
end_product_dependency_profile,1658,scc:0666,scc:0676,1,"{""theme_base_vein_config_present"":1}",2404
end_product_dependency_profile,1659,scc:0666,scc:0677,1,"{""theme_base_vein_config_present"":1}",2405
end_product_dependency_profile,1660,scc:0666,scc:0680,1,"{""theme_rare_vein_config"":1}",2407
end_product_dependency_profile,1661,scc:0667,scc:0079,1,"{""vein_mines_item"":1}",2560
end_product_dependency_profile,1662,scc:0668,scc:0088,1,"{""vein_mines_item"":1}",2569
end_product_dependency_profile,1663,scc:0669,scc:0100,1,"{""vein_mines_item"":1}",2570
end_product_dependency_profile,1664,scc:0670,scc:0089,1,"{""vein_mines_item"":1}",2571
end_product_dependency_profile,1665,scc:0671,scc:0090,1,"{""vein_mines_item"":1}",2572
end_product_dependency_profile,1666,scc:0672,scc:0091,1,"{""vein_mines_item"":1}",2573
end_product_dependency_profile,1667,scc:0673,scc:0080,1,"{""vein_mines_item"":1}",2561
end_product_dependency_profile,1668,scc:0674,scc:0081,1,"{""vein_mines_item"":1}",2562
end_product_dependency_profile,1669,scc:0675,scc:0082,1,"{""vein_mines_item"":1}",2563
end_product_dependency_profile,1670,scc:0676,scc:0083,1,"{""vein_mines_item"":1}",2564
end_product_dependency_profile,1671,scc:0677,scc:0084,1,"{""vein_mines_item"":1}",2565
end_product_dependency_profile,1672,scc:0678,scc:0085,1,"{""vein_mines_item"":1}",2566
end_product_dependency_profile,1673,scc:0679,scc:0086,1,"{""vein_mines_item"":1}",2567
end_product_dependency_profile,1674,scc:0680,scc:0087,1,"{""vein_mines_item"":1}",2568
material_production_profile,1,scc:0001,scc:0251,1,"{""recipe_input"":1}",1823
material_production_profile,2,scc:0001,scc:0252,1,"{""recipe_input"":1}",1827
material_production_profile,3,scc:0001,scc:0258,1,"{""recipe_input"":1}",1845
material_production_profile,4,scc:0001,scc:0284,1,"{""recipe_input"":1}",1930
material_production_profile,5,scc:0002,scc:0174,1,"{""recipe_input"":1}",1750
material_production_profile,6,scc:0002,scc:0246,1,"{""recipe_input"":1}",1752
material_production_profile,7,scc:0003,scc:0257,1,"{""recipe_input"":1}",1754
material_production_profile,8,scc:0004,scc:0288,1,"{""recipe_input"":1}",1946
material_production_profile,9,scc:0005,scc:0295,1,"{""recipe_input"":1}",1961
material_production_profile,10,scc:0006,scc:0251,1,"{""recipe_input"":1}",1822
material_production_profile,11,scc:0006,scc:0262,1,"{""recipe_input"":1}",1856
material_production_profile,12,scc:0006,scc:0268,1,"{""recipe_input"":1}",1756
material_production_profile,13,scc:0006,scc:0287,1,"{""recipe_input"":1}",1940
material_production_profile,14,scc:0007,scc:0031,1,"{""recipe_input"":1}",2174
material_production_profile,15,scc:0007,scc:0182,1,"{""recipe_input"":1}",2109
material_production_profile,16,scc:0007,scc:0211,1,"{""recipe_input"":1}",2229
material_production_profile,17,scc:0007,scc:0243,1,"{""recipe_input"":1}",1799
material_production_profile,18,scc:0008,scc:0240,1,"{""recipe_input"":1}",1796
material_production_profile,19,scc:0009,scc:0260,1,"{""recipe_input"":1}",1850
material_production_profile,20,scc:0010,scc:0291,1,"{""recipe_input"":1}",1950
material_production_profile,21,scc:0011,scc:0292,1,"{""recipe_input"":1}",1952
material_production_profile,22,scc:0012,scc:0196,1,"{""recipe_input"":1}",2165
material_production_profile,23,scc:0012,scc:0256,1,"{""recipe_input"":1}",1839
material_production_profile,24,scc:0012,scc:0299,1,"{""recipe_input"":1}",1974
material_production_profile,25,scc:0013,scc:0263,1,"{""recipe_input"":1}",1858
material_production_profile,26,scc:0014,scc:0176,1,"{""recipe_input"":1}",2092
material_production_profile,27,scc:0014,scc:0193,1,"{""recipe_input"":1}",2149
material_production_profile,28,scc:0015,scc:0284,1,"{""recipe_input"":1}",1928
material_production_profile,29,scc:0016,scc:0284,1,"{""recipe_input"":1}",1929
material_production_profile,30,scc:0018,scc:0175,1,"{""recipe_input"":1}",1773
material_production_profile,31,scc:0018,scc:0180,1,"{""recipe_input"":1}",2106
material_production_profile,32,scc:0018,scc:0191,1,"{""recipe_input"":1}",2140
material_production_profile,33,scc:0018,scc:0194,1,"{""recipe_input"":1}",2151
material_production_profile,34,scc:0018,scc:0199,1,"{""recipe_input"":1}",2176
material_production_profile,35,scc:0018,scc:0200,1,"{""recipe_input"":1}",2180
material_production_profile,36,scc:0018,scc:0202,1,"{""recipe_input"":1}",2189
material_production_profile,37,scc:0018,scc:0226,1,"{""recipe_input"":1}",2281
material_production_profile,38,scc:0018,scc:0242,1,"{""recipe_input"":1}",2351
material_production_profile,39,scc:0018,scc:0274,1,"{""recipe_input"":1}",1894
material_production_profile,40,scc:0018,scc:0277,1,"{""recipe_input"":1}",1906
material_production_profile,41,scc:0018,scc:0278,1,"{""recipe_input"":1}",1911
material_production_profile,42,scc:0018,scc:0279,1,"{""recipe_input"":1}",1758
material_production_profile,43,scc:0018,scc:0280,1,"{""recipe_input"":1}",1916
material_production_profile,44,scc:0018,scc:0286,1,"{""recipe_input"":1}",1935
material_production_profile,45,scc:0018,scc:0293,1,"{""recipe_input"":1}",1954
material_production_profile,46,scc:0018,scc:0294,1,"{""recipe_input"":1}",1956
material_production_profile,47,scc:0018,scc:0300,1,"{""recipe_input"":1}",1763
material_production_profile,48,scc:0018,scc:0307,1,"{""recipe_input"":1}",2005
material_production_profile,49,scc:0018,scc:0311,1,"{""recipe_input"":1}",1767
material_production_profile,50,scc:0018,scc:0316,1,"{""recipe_input"":1}",2035
material_production_profile,51,scc:0018,scc:0317,1,"{""recipe_input"":1}",2038
material_production_profile,52,scc:0018,scc:0318,1,"{""recipe_input"":1}",2041
material_production_profile,53,scc:0018,scc:0319,1,"{""recipe_input"":1}",2044
material_production_profile,54,scc:0018,scc:0327,1,"{""recipe_input"":1}",2069
material_production_profile,55,scc:0018,scc:0330,1,"{""recipe_input"":1}",2081
material_production_profile,56,scc:0019,scc:0179,1,"{""recipe_input"":1}",2102
material_production_profile,57,scc:0019,scc:0221,1,"{""recipe_input"":1}",2259
material_production_profile,58,scc:0019,scc:0289,1,"{""recipe_input"":1}",1760
material_production_profile,59,scc:0020,scc:0185,1,"{""recipe_input"":1}",2117
material_production_profile,60,scc:0020,scc:0187,1,"{""recipe_input"":1}",2122
material_production_profile,61,scc:0020,scc:0189,1,"{""recipe_input"":1}",2133
material_production_profile,62,scc:0020,scc:0195,1,"{""recipe_input"":1}",2156
material_production_profile,63,scc:0020,scc:0198,1,"{""recipe_input"":1}",2167
material_production_profile,64,scc:0020,scc:0203,1,"{""recipe_input"":1}",2194
material_production_profile,65,scc:0020,scc:0204,1,"{""recipe_input"":1}",2199
material_production_profile,66,scc:0020,scc:0206,1,"{""recipe_input"":1}",2210
material_production_profile,67,scc:0020,scc:0209,1,"{""recipe_input"":1}",2221
material_production_profile,68,scc:0020,scc:0210,1,"{""recipe_input"":1}",2224
material_production_profile,69,scc:0020,scc:0218,1,"{""recipe_input"":1}",1786
material_production_profile,70,scc:0020,scc:0229,1,"{""recipe_input"":1}",1791
material_production_profile,71,scc:0020,scc:0232,1,"{""recipe_input"":1}",2309
material_production_profile,72,scc:0020,scc:0237,1,"{""recipe_input"":1}",2334
material_production_profile,73,scc:0020,scc:0247,1,"{""recipe_input"":1}",1807
material_production_profile,74,scc:0020,scc:0249,1,"{""recipe_input"":1}",1813
material_production_profile,75,scc:0020,scc:0296,1,"{""recipe_input"":1}",1964
material_production_profile,76,scc:0020,scc:0302,1,"{""recipe_input"":1}",1980
material_production_profile,77,scc:0020,scc:0303,1,"{""recipe_input"":1}",1985
material_production_profile,78,scc:0020,scc:0308,1,"{""recipe_input"":1}",2010
material_production_profile,79,scc:0020,scc:0324,1,"{""recipe_input"":1}",2057
material_production_profile,80,scc:0020,scc:0326,1,"{""recipe_input"":1}",2064
material_production_profile,81,scc:0021,scc:0176,1,"{""recipe_input"":1}",2093
material_production_profile,82,scc:0021,scc:0181,1,"{""recipe_input"":1}",2307
material_production_profile,83,scc:0021,scc:0195,1,"{""recipe_input"":1}",2157
material_production_profile,84,scc:0021,scc:0208,1,"{""recipe_input"":1}",2215
material_production_profile,85,scc:0021,scc:0214,1,"{""recipe_input"":1}",2239
material_production_profile,86,scc:0021,scc:0217,1,"{""recipe_input"":1}",2247
material_production_profile,87,scc:0021,scc:0223,1,"{""recipe_input"":1}",2267
material_production_profile,88,scc:0021,scc:0247,1,"{""recipe_input"":1}",1808
material_production_profile,89,scc:0021,scc:0280,1,"{""recipe_input"":1}",1917
material_production_profile,90,scc:0021,scc:0283,1,"{""recipe_input"":1}",1926
material_production_profile,91,scc:0021,scc:0289,1,"{""recipe_input"":1}",1761
material_production_profile,92,scc:0021,scc:0297,1,"{""recipe_input"":1}",1967
material_production_profile,93,scc:0021,scc:0332,1,"{""recipe_input"":1}",2089
material_production_profile,94,scc:0022,scc:0265,1,"{""recipe_input"":1}",1864
material_production_profile,95,scc:0022,scc:0283,1,"{""recipe_input"":1}",1925
material_production_profile,96,scc:0022,scc:0297,1,"{""recipe_input"":1}",1968
material_production_profile,97,scc:0022,scc:0303,1,"{""recipe_input"":1}",1986
material_production_profile,98,scc:0022,scc:0312,1,"{""recipe_input"":1}",2020
material_production_profile,99,scc:0023,scc:0215,1,"{""recipe_input"":1}",2242
material_production_profile,100,scc:0023,scc:0219,1,"{""recipe_input"":1}",2251
material_production_profile,101,scc:0023,scc:0245,1,"{""recipe_input"":1}",1804
material_production_profile,102,scc:0023,scc:0253,1,"{""recipe_input"":1}",1830
material_production_profile,103,scc:0023,scc:0258,1,"{""recipe_input"":1}",1844
material_production_profile,104,scc:0023,scc:0261,1,"{""recipe_input"":1}",1854
material_production_profile,105,scc:0023,scc:0296,1,"{""recipe_input"":1}",1963
material_production_profile,106,scc:0023,scc:0326,1,"{""recipe_input"":1}",2065
material_production_profile,107,scc:0024,scc:0190,1,"{""recipe_input"":1}",2135
material_production_profile,108,scc:0024,scc:0196,1,"{""recipe_input"":1}",2161
material_production_profile,109,scc:0024,scc:0205,1,"{""recipe_input"":1}",2204
material_production_profile,110,scc:0024,scc:0216,1,"{""recipe_input"":1}",2245
material_production_profile,111,scc:0024,scc:0220,1,"{""recipe_input"":1}",2255
material_production_profile,112,scc:0024,scc:0230,1,"{""recipe_input"":1}",2296
material_production_profile,113,scc:0024,scc:0248,1,"{""recipe_input"":1}",1810
material_production_profile,114,scc:0024,scc:0267,1,"{""recipe_input"":1}",1869
material_production_profile,115,scc:0024,scc:0270,1,"{""recipe_input"":1}",1877
material_production_profile,116,scc:0024,scc:0272,1,"{""recipe_input"":1}",1884
material_production_profile,117,scc:0024,scc:0273,1,"{""recipe_input"":1}",1892
material_production_profile,118,scc:0024,scc:0308,1,"{""recipe_input"":1}",2009
material_production_profile,119,scc:0024,scc:0312,1,"{""recipe_input"":1}",2019
material_production_profile,120,scc:0024,scc:0314,1,"{""recipe_input"":1}",2026
material_production_profile,121,scc:0024,scc:0328,1,"{""recipe_input"":1}",2074
material_production_profile,122,scc:0024,scc:0329,1,"{""recipe_input"":1}",2077
material_production_profile,123,scc:0025,scc:0187,1,"{""recipe_input"":1}",2123
material_production_profile,124,scc:0025,scc:0189,1,"{""recipe_input"":1}",2132
material_production_profile,125,scc:0025,scc:0191,1,"{""recipe_input"":1}",2141
material_production_profile,126,scc:0025,scc:0218,1,"{""recipe_input"":1}",1787
material_production_profile,127,scc:0025,scc:0229,1,"{""recipe_input"":1}",1792
material_production_profile,128,scc:0025,scc:0249,1,"{""recipe_input"":1}",1814
material_production_profile,129,scc:0025,scc:0278,1,"{""recipe_input"":1}",1912
material_production_profile,130,scc:0025,scc:0286,1,"{""recipe_input"":1}",1936
material_production_profile,131,scc:0025,scc:0294,1,"{""recipe_input"":1}",1957
material_production_profile,132,scc:0025,scc:0318,1,"{""recipe_input"":1}",2042
material_production_profile,133,scc:0025,scc:0324,1,"{""recipe_input"":1}",2058
material_production_profile,134,scc:0026,scc:0179,1,"{""recipe_input"":1}",2103
material_production_profile,135,scc:0026,scc:0244,1,"{""recipe_input"":1}",1801
material_production_profile,136,scc:0026,scc:0250,1,"{""recipe_input"":1}",1819
material_production_profile,137,scc:0026,scc:0259,1,"{""recipe_input"":1}",1847
material_production_profile,138,scc:0026,scc:0290,1,"{""recipe_input"":1}",1948
material_production_profile,139,scc:0027,scc:0175,1,"{""recipe_input"":1}",1774
material_production_profile,140,scc:0027,scc:0186,1,"{""recipe_input"":1}",1778
material_production_profile,141,scc:0027,scc:0187,1,"{""recipe_input"":1}",2124
material_production_profile,142,scc:0027,scc:0191,1,"{""recipe_input"":1}",2142
material_production_profile,143,scc:0027,scc:0194,1,"{""recipe_input"":1}",2153
material_production_profile,144,scc:0027,scc:0249,1,"{""recipe_input"":1}",1815
material_production_profile,145,scc:0027,scc:0258,1,"{""recipe_input"":1}",1843
material_production_profile,146,scc:0028,scc:0197,1,"{""recipe_input"":1}",1781
material_production_profile,147,scc:0028,scc:0242,1,"{""recipe_input"":1}",2352
material_production_profile,148,scc:0028,scc:0298,1,"{""recipe_input"":1}",1971
material_production_profile,149,scc:0029,scc:0177,1,"{""recipe_input"":1}",2095
material_production_profile,150,scc:0029,scc:0183,1,"{""recipe_input"":1}",2112
material_production_profile,151,scc:0029,scc:0208,1,"{""recipe_input"":1}",2217
material_production_profile,152,scc:0029,scc:0254,1,"{""recipe_input"":1}",1832
material_production_profile,153,scc:0030,scc:0209,1,"{""recipe_input"":1}",2222
material_production_profile,154,scc:0030,scc:0213,1,"{""recipe_input"":1}",2237
material_production_profile,155,scc:0030,scc:0264,1,"{""recipe_input"":1}",1861
material_production_profile,156,scc:0030,scc:0307,1,"{""recipe_input"":1}",2007
material_production_profile,157,scc:0031,scc:0026,1,"{""recipe_output"":1}",1945
material_production_profile,158,scc:0031,scc:0192,1,"{""recipe_input"":1}",2144
material_production_profile,159,scc:0031,scc:0222,1,"{""recipe_input"":1}",2264
material_production_profile,160,scc:0031,scc:0238,1,"{""recipe_input"":1}",2341
material_production_profile,161,scc:0031,scc:0244,1,"{""recipe_input"":1}",1802
material_production_profile,162,scc:0031,scc:0245,1,"{""recipe_input"":1}",1805
material_production_profile,163,scc:0031,scc:0250,1,"{""recipe_input"":1}",1818
material_production_profile,164,scc:0031,scc:0251,1,"{""recipe_input"":1}",1821
material_production_profile,165,scc:0031,scc:0252,1,"{""recipe_input"":1}",1826
material_production_profile,166,scc:0031,scc:0255,1,"{""recipe_input"":1}",1837
